,RIDE_ID,started_on,completed_on,start_location_long,start_location_lat,distance_travelled,end_location_lat,end_location_long,active_driver_id,rider_id,base_fare,total_fare,rate_per_mile,rate_per_minute,time_fare,driving_time_to_rider,driver_id,car_id,make,model,year,start_date
1426995,1426995,2017-04-05 22:50:14+00:00,2017-04-05 23:10:34+00:00,-97.718,30.24,5659.0,30.268,-97.744,654999,179016,1.5,12.19,0.99,0.25,5.09,391.0,3480,3480,b'Toyota',b'Highlander',b'2016',2017-04-05
1426996,1426996,2017-04-05 22:50:18+00:00,2017-04-05 23:00:13+00:00,-97.733,30.399,2863.0,30.402,-97.727,655000,252494,1.5,7.82,0.99,0.25,2.48,426.0,4822,4822,b'Honda',b'Civic',b'2009',2017-04-05
1426997,1426997,2017-04-05 22:50:22+00:00,2017-04-05 23:16:11+00:00,-97.739,30.265,16842.0,30.211,-97.824,654919,180931,1.5,20.52,0.99,0.25,6.46,185.0,609,609,b'Volkswagen',b'Passat',b'2015',2017-04-05
1426998,1426998,2017-04-05 22:50:52+00:00,2017-04-05 23:24:31+00:00,-97.667,30.202,24371.0,30.316,-97.709,655001,252898,1.5,27.18,0.99,0.25,8.42,391.0,3333,3333,b'Acura',b'MDX',b'2011',2017-04-05
1426999,1426999,2017-04-05 22:50:56+00:00,2017-04-05 23:18:42+00:00,-97.738,30.29,29615.0,30.483,-97.67,655002,252899,1.5,28.95,0.99,0.25,6.94,191.0,4013,4013,b'Audi',b'A6',b'2012',2017-04-05
1427000,1427000,2017-04-05 22:51:13+00:00,2017-04-05 23:22:37+00:00,-97.74,30.322,11623.0,30.25,-97.75,655003,252900,1.5,18.68,0.99,0.25,7.85,375.0,4526,4526,b'Honda',b'Civic',b'2013',2017-04-05
1427001,1427001,2017-04-05 22:51:25+00:00,2017-04-05 23:18:08+00:00,-97.665,30.2,12477.0,30.261,-97.738,655004,252901,1.5,18.04,0.99,0.25,6.68,485.0,4860,4860,b'Honda',b'CR-V',b'2011',2017-04-05
1427002,1427002,2017-04-05 22:51:32+00:00,2017-04-05 23:00:51+00:00,-97.748,30.254,2118.0,30.26,-97.738,654918,222952,1.5,7.2,0.99,0.25,2.33,117.0,3395,3395,b'Toyota',b'Camry',b'2012',2017-04-05
1427003,1427003,2017-04-05 22:51:41+00:00,2017-04-05 23:02:28+00:00,-97.742,30.264,1950.0,30.27,-97.751,654879,188624,1.5,7.47,0.99,0.25,2.7,146.0,3805,3805,b'Mazda',b'6',b'2011',2017-04-05
1427004,1427004,2017-04-05 22:51:52+00:00,2017-04-05 23:08:29+00:00,-97.736,30.281,7964.0,30.327,-97.715,655005,225867,1.5,12.69,0.99,0.25,4.16,321.0,4742,4742,b'Dodge',b'Avenger',b'2013',2017-04-05
1427005,1427005,2017-04-05 22:52:21+00:00,2017-04-05 22:59:00+00:00,-97.732,30.248,2907.0,30.266,-97.742,654471,235312,1.5,7.03,0.99,0.25,1.67,403.0,1991,1991,b'Lincoln',b'Town Car',b'2002',2017-04-05
1427006,1427006,2017-04-05 22:52:29+00:00,2017-04-05 22:59:52+00:00,-97.755,30.197,3008.0,30.194,-97.736,654825,242020,1.5,7.27,0.99,0.25,1.85,433.0,3866,3866,b'Dodge',b'Grand Caravan',b'2013',2017-04-05
1427007,1427007,2017-04-05 22:52:35+00:00,2017-04-05 23:09:18+00:00,-97.741,30.282,3643.0,30.26,-97.739,654961,252216,1.5,10.02,0.99,0.25,4.18,302.0,650,650,b'Honda',b'Accord',b'2008',2017-04-05
1427008,1427008,2017-04-05 22:52:41+00:00,2017-04-05 23:05:19+00:00,-97.806,30.145,12353.0,30.212,-97.755,654780,238173,1.5,14.4,0.99,0.25,3.16,412.0,1321,1321,b'Honda',b'Fit',b'2008',2017-04-05
1427009,1427009,2017-04-05 22:52:47+00:00,2017-04-05 23:03:17+00:00,-97.74,30.256,1995.0,30.271,-97.734,654847,108510,1.5,7.43,0.99,0.25,2.63,307.0,3300,3300,b'Toyota',b'RAV4',b'2013',2017-04-05
1427010,1427010,2017-04-05 22:52:55+00:00,2017-04-05 23:13:24+00:00,-97.831,30.229,15088.0,30.199,-97.731,654672,174318,1.5,18.08,0.99,0.25,5.12,562.0,3901,3901,b'Nissan',b'Sentra',b'2010',2017-04-05
1427011,1427011,2017-04-05 22:53:02+00:00,2017-04-05 23:08:59+00:00,-97.711,30.213,7988.0,30.25,-97.755,655006,252902,1.5,12.52,0.99,0.25,3.99,257.0,4435,4435,b'Honda',b'Accord',b'2003',2017-04-05
1427012,1427012,2017-04-05 22:53:03+00:00,2017-04-05 23:12:09+00:00,-97.668,30.203,9932.0,30.259,-97.714,655007,104408,1.5,14.53,0.99,0.25,4.78,394.0,2591,2591,b'Honda',b'Accord',b'2008',2017-04-05
1427013,1427013,2017-04-05 22:53:05+00:00,2017-04-05 23:17:46+00:00,-97.668,30.202,13009.0,30.294,-97.702,655008,149111,1.5,17.85,0.99,0.25,6.17,387.0,2232,2232,b'Kia',b'Forte',b'2016',2017-04-05
1427014,1427014,2017-04-05 22:53:06+00:00,2017-04-05 23:26:34+00:00,-97.666,30.484,52203.0,30.203,-97.667,655009,220329,1.5,44.42,0.99,0.25,8.37,270.0,3170,3170,b'Hyundai',b'Sonata',b'2015',2017-04-05
1427015,1427015,2017-04-05 22:53:09+00:00,2017-04-05 23:14:26+00:00,-97.687,30.296,9284.0,30.264,-97.729,654531,252758,1.5,14.68,0.99,0.25,5.32,266.0,3758,3758,b'Toyota',b'RAV4',b'2016',2017-04-05
1427016,1427016,2017-04-05 22:53:14+00:00,2017-04-05 23:02:36+00:00,-97.739,30.265,1754.0,30.258,-97.738,655010,88949,1.5,6.99,0.99,0.25,2.34,158.0,1214,1214,b'Honda',b'Accord',b'2003',2017-04-05
1427017,1427017,2017-04-05 22:53:35+00:00,2017-04-05 23:21:40+00:00,-97.743,30.288,4911.0,30.263,-97.763,654916,246811,1.5,13.68,0.99,0.25,7.02,241.0,3953,3953,b'Nissan',b'Rogue',b'2013',2017-04-05
1427018,1427018,2017-04-05 22:53:39+00:00,2017-04-05 23:06:59+00:00,-97.735,30.434,11066.0,30.476,-97.793,655011,199559,1.5,13.79,0.99,0.25,3.34,643.0,4233,4233,b'Toyota',b'Venza',b'2011',2017-04-05
1427019,1427019,2017-04-05 22:53:57+00:00,2017-04-05 23:26:40+00:00,-97.664,30.333,11329.0,30.333,-97.664,654495,8255,1.5,18.84,0.99,0.25,8.18,397.0,47,47,b'Toyota',b'Prius v',b'2013',2017-04-05
1427020,1427020,2017-04-05 22:54:02+00:00,2017-04-05 23:10:39+00:00,-97.766,30.288,4771.0,30.265,-97.736,654784,91685,1.5,10.7,0.99,0.25,4.16,287.0,3492,3492,b'Hyundai',b'Sonata',b'2013',2017-04-05
1427021,1427021,2017-04-05 22:54:18+00:00,2017-04-05 23:05:15+00:00,-97.743,30.278,2310.0,30.266,-97.741,655012,251630,1.5,9.17,0.99,0.25,2.74,269.0,942,942,b'Chevrolet',b'Impala',b'2008',2017-04-05
1427022,1427022,2017-04-05 22:54:29+00:00,2017-04-05 23:00:07+00:00,-97.661,30.468,3216.0,30.45,-97.65,655013,242576,1.5,6.96,0.99,0.25,1.41,471.0,818,818,b'Honda',b'CR-V',b'2016',2017-04-05
1427023,1427023,2017-04-05 22:55:20+00:00,2017-04-05 23:02:05+00:00,-97.773,30.26,2424.0,30.257,-97.76,654727,211132,1.5,6.75,0.99,0.25,1.69,366.0,4589,4589,b'Dodge',b'Charger',b'2010',2017-04-05
1427024,1427024,2017-04-05 22:55:26+00:00,2017-04-05 23:32:52+00:00,-97.723,30.313,16249.0,30.203,-97.667,655014,252780,1.5,23.09,0.99,0.25,9.36,221.0,2707,2707,b'Jeep',b'Cherokee',b'2017',2017-04-05
1427025,1427025,2017-04-05 22:55:30+00:00,2017-04-05 23:10:16+00:00,-97.725,30.25,4968.0,30.269,-97.752,655015,585,1.5,10.35,0.99,0.25,3.69,360.0,143,143,b'Toyota',b'Prius',b'2004',2017-04-05
1427026,1427026,2017-04-05 22:55:58+00:00,2017-04-05 23:09:04+00:00,-97.8,30.252,10942.0,30.301,-97.83,654570,252903,1.5,13.65,0.99,0.25,3.28,464.0,3307,3307,b'Nissan',b'Sentra',b'2011',2017-04-05
1427027,1427027,2017-04-05 22:56:10+00:00,2017-04-05 23:02:56+00:00,-97.715,30.412,1256.0,30.41,-97.716,654902,233563,1.5,7.07,0.99,0.25,1.69,346.0,1914,1914,b'Toyota',b'Prius',b'2011',2017-04-05
1427028,1427028,2017-04-05 22:56:22+00:00,2017-04-05 23:35:35+00:00,-97.738,30.26,16323.0,30.203,-97.668,654504,153593,1.5,23.58,0.99,0.25,9.81,145.0,4789,4789,b'Mercedes-Benz',b'CLS-Class',b'2012',2017-04-05
1427029,1427029,2017-04-05 22:56:30+00:00,2017-04-05 23:24:43+00:00,-97.667,30.202,14397.0,30.26,-97.738,655016,252904,1.5,19.61,0.99,0.25,7.06,460.0,3188,3188,b'Nissan',b'Maxima',b'2011',2017-04-05
1427030,1427030,2017-04-05 22:56:42+00:00,2017-04-05 23:04:37+00:00,-97.754,30.28,2514.0,30.266,-97.747,655017,7306,1.5,10.91,0.99,0.25,1.98,124.0,679,679,b'Honda',b'Fit',b'2015',2017-04-05
1427031,1427031,2017-04-05 22:56:46+00:00,2017-04-05 23:09:28+00:00,-97.741,30.289,4217.0,30.318,-97.737,654894,133613,1.5,9.36,0.99,0.25,3.18,232.0,3556,3556,b'Volkswagen',b'Jetta',b'2012',2017-04-05
1427032,1427032,2017-04-05 22:56:47+00:00,2017-04-05 23:28:05+00:00,-97.741,30.266,13194.0,30.355,-97.753,654816,65968,1.5,19.64,0.99,0.25,7.83,161.0,2404,2404,b'Honda',b'Fit',b'2011',2017-04-05
1427033,1427033,2017-04-05 22:56:51+00:00,2017-04-05 23:02:46+00:00,-97.739,30.326,1961.0,30.315,-97.733,655018,29768,1.5,6.25,0.99,0.25,1.48,231.0,2384,2384,b'Toyota',b'Prius',b'2010',2017-04-05
1427034,1427034,2017-04-05 22:56:53+00:00,2017-04-05 23:13:27+00:00,-97.738,30.36,10349.0,30.291,-97.744,654977,174806,1.5,14.15,0.99,0.25,4.14,306.0,4839,4839,b'Chevrolet',b'Sonic',b'2014',2017-04-05
1427035,1427035,2017-04-05 22:56:54+00:00,2017-04-05 23:20:17+00:00,-97.739,30.302,15717.0,30.385,-97.738,655019,252482,1.5,19.21,0.99,0.25,5.85,316.0,108,108,b'Honda',b'Fit',b'2008',2017-04-05
1427036,1427036,2017-04-05 22:56:55+00:00,2017-04-05 23:08:29+00:00,-97.744,30.393,2718.0,30.405,-97.754,654930,3886,1.5,9.69,0.99,0.25,2.9,358.0,3820,3820,b'Buick',b'Enclave',b'2012',2017-04-05
1427037,1427037,2017-04-05 22:57:01+00:00,2017-04-05 23:04:08+00:00,-97.736,30.282,1996.0,30.275,-97.746,655020,4863,1.5,8.85,0.99,0.25,1.78,440.0,1546,1546,b'Honda',b'Pilot',b'2006',2017-04-05
1427038,1427038,2017-04-05 22:57:04+00:00,2017-04-05 23:24:11+00:00,-97.741,30.242,8627.0,30.298,-97.732,654883,20995,1.5,15.75,0.99,0.25,6.78,323.0,4164,4164,b'Nissan',b'Versa',b'2016',2017-04-05
1427039,1427039,2017-04-05 22:57:07+00:00,2017-04-05 22:59:58+00:00,-97.744,30.291,700.0,30.285,-97.744,654972,128005,1.5,9.09,0.99,0.25,0.71,248.0,3829,3829,b'Kia',b'Soul',b'2013',2017-04-05
1427040,1427040,2017-04-05 22:57:10+00:00,2017-04-05 23:11:18+00:00,-97.741,30.296,6080.0,30.262,-97.727,654794,252244,1.5,10.88,0.99,0.25,3.53,491.0,4762,4762,b'Kia',b'Forte',b'2010',2017-04-05
1427041,1427041,2017-04-05 22:57:11+00:00,2017-04-05 23:13:43+00:00,-97.755,30.428,7752.0,30.409,-97.696,654942,209708,1.5,12.52,0.99,0.25,4.13,311.0,1888,1888,b'Nissan',b'Sentra',b'2014',2017-04-05
1427042,1427042,2017-04-05 22:57:23+00:00,2017-04-05 23:22:51+00:00,-97.732,30.38,17999.0,30.408,-97.85,655021,120566,1.5,21.15,0.99,0.25,6.37,358.0,3128,3128,b'Toyota',b'Camry',b'2009',2017-04-05
1427043,1427043,2017-04-05 22:57:25+00:00,2017-04-05 23:08:14+00:00,-97.801,30.231,5913.0,30.273,-97.802,655022,165712,1.5,9.95,0.99,0.25,2.71,369.0,2549,2549,b'Ford',b'Focus',b'2015',2017-04-05
1427044,1427044,2017-04-05 22:57:31+00:00,2017-04-05 23:27:43+00:00,-97.743,30.266,14229.0,30.203,-97.667,655023,111691,1.5,20.0,0.99,0.25,7.55,167.0,191,191,b'Toyota',b'Camry Hybrid',b'2015',2017-04-05
1427045,1427045,2017-04-05 22:57:49+00:00,2017-04-05 23:42:12+00:00,-97.736,30.282,7635.0,30.261,-97.762,655024,74580,1.5,23.86,0.99,0.25,11.1,378.0,1922,1922,b'Hyundai',b'Santa Fe',b'2011',2017-04-05
1427046,1427046,2017-04-05 22:57:50+00:00,2017-04-05 23:03:30+00:00,-97.736,30.232,1993.0,30.242,-97.727,655025,35415,1.5,7.26,0.99,0.25,1.42,213.0,2937,2937,b'Ford',b'Edge',b'2013',2017-04-05
1427047,1427047,2017-04-05 22:57:56+00:00,2017-04-05 23:14:22+00:00,-97.742,30.265,3872.0,30.295,-97.735,655026,6501,1.5,10.09,0.99,0.25,4.11,138.0,77,77,b'Nissan',b'Altima',b'2014',2017-04-05
1427048,1427048,2017-04-05 22:58:01+00:00,2017-04-05 23:05:53+00:00,-97.712,30.275,2836.0,30.288,-97.703,653559,181213,1.5,7.28,0.99,0.25,1.97,121.0,399,399,b'Toyota',b'Prius',b'2009',2017-04-05
1427049,1427049,2017-04-05 22:58:04+00:00,2017-04-05 23:13:58+00:00,-97.753,30.273,1934.0,30.26,-97.739,654839,208078,1.5,10.44,0.99,0.25,3.98,272.0,4684,4684,b'Cadillac',b'XTS',b'2013',2017-04-05
1427050,1427050,2017-04-05 22:58:12+00:00,2017-04-05 23:17:54+00:00,-97.743,30.293,4033.0,30.266,-97.736,655027,72067,1.5,17.77,0.99,0.25,4.93,360.0,3362,3362,b'Ford',b'Focus',b'2014',2017-04-05
1427051,1427051,2017-04-05 22:58:15+00:00,2017-04-05 23:20:18+00:00,-97.74,30.282,3985.0,30.26,-97.739,655028,252785,1.5,18.75,0.99,0.25,5.51,426.0,4459,4459,b'Cadillac',b'ATS',b'2014',2017-04-05
1427052,1427052,2017-04-05 22:58:21+00:00,2017-04-05 23:11:18+00:00,-97.734,30.315,4351.0,30.298,-97.707,654210,12237,1.5,9.51,0.99,0.25,3.24,197.0,1885,1885,b'Toyota',b'Prius',b'2008',2017-04-05
1427053,1427053,2017-04-05 22:58:27+00:00,2017-04-05 23:29:16+00:00,-97.739,30.256,14680.0,30.203,-97.667,654843,10890,1.5,20.43,0.99,0.25,7.7,259.0,226,226,b'Nissan',b'Altima',b'2015',2017-04-05
1427054,1427054,2017-04-05 22:58:29+00:00,2017-04-05 23:06:42+00:00,-97.749,30.308,2774.0,30.307,-97.731,654954,12387,1.5,7.34,0.99,0.25,2.06,394.0,3040,3040,b'Nissan',b'Maxima',b'2009',2017-04-05
1427055,1427055,2017-04-05 22:58:39+00:00,2017-04-05 23:08:06+00:00,-97.744,30.269,878.0,30.267,-97.736,654726,99082,1.5,6.46,0.99,0.25,2.36,220.0,4730,4730,b'Hyundai',b'Tucson',b'2011',2017-04-05
1427056,1427056,2017-04-05 22:58:44+00:00,2017-04-05 23:32:33+00:00,-97.741,30.426,24472.0,30.266,-97.74,655029,251446,3.0,56.94,2.6,0.35,11.84,441.0,415,415,b'Infiniti',b'QX60',b'2014',2017-04-05
1427057,1427057,2017-04-05 22:58:46+00:00,2017-04-05 23:24:14+00:00,-97.722,30.409,21364.0,30.267,-97.745,655030,122461,1.5,28.54,0.99,0.25,6.37,309.0,465,465,b'Toyota',b'Camry Hybrid',b'2008',2017-04-05
1427058,1427058,2017-04-05 22:58:53+00:00,2017-04-05 23:25:54+00:00,-97.667,30.202,17832.0,30.211,-97.753,654658,252905,1.5,21.44,0.99,0.25,6.76,267.0,2881,2881,b'Toyota',b'Camry',b'2012',2017-04-05
1427059,1427059,2017-04-05 22:58:55+00:00,2017-04-05 23:04:48+00:00,-97.755,30.268,1603.0,30.268,-97.745,654751,191145,1.5,6.06,0.99,0.25,1.47,155.0,1208,1208,b'Dodge',b'Dart',b'2015',2017-04-05
1427060,1427060,2017-04-05 22:58:58+00:00,2017-04-05 23:43:01+00:00,-97.673,30.404,19960.0,30.405,-97.673,655031,187105,1.5,27.07,0.99,0.25,11.02,338.0,2914,2914,b'Dodge',b'Charger',b'2012',2017-04-05
1427061,1427061,2017-04-05 22:59:00+00:00,2017-04-05 23:17:25+00:00,-97.755,30.213,8587.0,30.271,-97.742,655032,123404,1.5,13.52,0.99,0.25,4.61,316.0,1185,1185,b'Mazda',b'5',b'2014',2017-04-05
1427062,1427062,2017-04-05 22:59:03+00:00,2017-04-05 23:29:47+00:00,-97.674,30.396,16857.0,30.441,-97.774,655033,134589,1.5,21.77,0.99,0.25,7.68,233.0,4337,4337,b'Hyundai',b'Elantra',b'2014',2017-04-05
1427063,1427063,2017-04-05 22:59:09+00:00,2017-04-05 23:11:07+00:00,-97.737,30.253,4665.0,30.25,-97.755,654815,238389,1.5,9.45,0.99,0.25,2.99,253.0,2344,2344,b'Ford',b'Fusion Hybrid',b'2011',2017-04-05
1427064,1427064,2017-04-05 22:59:22+00:00,2017-04-05 23:11:29+00:00,-97.763,30.264,4005.0,30.243,-97.74,654934,252750,1.5,9.08,0.99,0.25,3.03,162.0,4836,4836,b'Mercury',b'Mariner',b'2006',2017-04-05
1427065,1427065,2017-04-05 22:59:30+00:00,2017-04-05 23:20:20+00:00,-97.74,30.282,3381.0,30.26,-97.739,653629,83620,1.5,15.33,0.99,0.25,5.21,310.0,2880,2880,b'Nissan',b'Sentra',b'2010',2017-04-05
1427066,1427066,2017-04-05 22:59:38+00:00,2017-04-05 23:28:45+00:00,-97.667,30.203,15669.0,30.267,-97.739,655034,252906,1.5,20.62,0.99,0.25,7.28,421.0,4152,4152,b'Toyota',b'Sienna',b'2013',2017-04-05
1427067,1427067,2017-04-05 22:59:38+00:00,2017-04-05 23:34:38+00:00,-97.726,30.402,21497.0,30.262,-97.742,655035,252907,1.5,31.65,0.99,0.25,8.75,414.0,2081,2081,b'Mazda',b'CX-9',b'2012',2017-04-05
1427068,1427068,2017-04-05 22:59:42+00:00,2017-04-05 23:18:41+00:00,-97.746,30.265,6869.0,30.236,-97.794,654896,99243,1.5,12.6,0.99,0.25,4.75,190.0,4129,4129,b'Ford',b'Focus',b'2012',2017-04-05
1427069,1427069,2017-04-05 22:59:47+00:00,2017-04-05 23:18:21+00:00,-97.74,30.289,5831.0,30.255,-97.718,655036,161301,1.5,19.22,0.99,0.25,4.64,147.0,3839,3839,b'Jeep',b'Compass',b'2014',2017-04-05
1427070,1427070,2017-04-05 22:59:49+00:00,2017-04-05 23:20:29+00:00,-97.758,30.285,6157.0,30.258,-97.725,654702,240935,1.5,20.5,0.99,0.25,5.17,320.0,678,678,b'Mitsubishi',b'Outlander Sport',b'2014',2017-04-05
1427071,1427071,2017-04-05 23:00:13+00:00,2017-04-05 23:07:23+00:00,-97.743,30.221,4555.0,30.249,-97.75,654483,161999,1.5,9.71,0.99,0.25,1.79,181.0,4670,4670,b'BMW',b'5 Series',b'2015',2017-04-05
1427072,1427072,2017-04-05 23:00:14+00:00,2017-04-05 23:33:22+00:00,-97.752,30.309,15484.0,30.221,-97.771,654575,244610,1.5,21.53,0.99,0.25,8.29,483.0,4704,4704,b'Toyota',b'Sienna',b'2016',2017-04-05
1427073,1427073,2017-04-05 23:00:17+00:00,2017-04-05 23:33:25+00:00,-97.808,30.15,19546.0,30.269,-97.742,654525,197684,1.5,24.04,0.99,0.25,8.28,701.0,2933,2933,b'Hyundai',b'Sonata Hybrid',b'2016',2017-04-05
1427074,1427074,2017-04-05 23:00:21+00:00,2017-04-05 23:22:30+00:00,-97.667,30.203,15038.0,30.242,-97.759,655037,252908,1.5,18.47,0.99,0.25,5.54,373.0,4262,4262,b'Mazda',b'Mazdaspeed3',b'2010',2017-04-05
1427075,1427075,2017-04-05 23:00:29+00:00,2017-04-05 23:43:41+00:00,-97.704,30.332,14942.0,30.214,-97.754,654669,252909,1.5,23.72,0.99,0.25,10.8,555.0,3802,3802,b'Infiniti',b'G35',b'2004',2017-04-05
1427076,1427076,2017-04-05 23:00:31+00:00,2017-04-05 23:22:54+00:00,-97.745,30.283,16515.0,30.403,-97.725,654632,252910,1.5,23.82,0.99,0.25,5.6,374.0,402,402,b'Mazda',b'6',b'2012',2017-04-05
1427077,1427077,2017-04-05 23:00:40+00:00,2017-04-05 23:38:43+00:00,-97.743,30.278,14589.0,30.203,-97.667,654927,252740,1.5,37.33,0.99,0.25,9.51,254.0,347,347,b'Ford',b'F-150',b'2006',2017-04-05
1427078,1427078,2017-04-05 23:01:03+00:00,2017-04-05 23:08:49+00:00,-97.747,30.259,1511.0,30.269,-97.745,654877,107840,1.5,6.43,0.99,0.25,1.94,355.0,2385,2385,b'Kia',b'Soul',b'2015',2017-04-05
1427079,1427079,2017-04-05 23:01:05+00:00,2017-04-05 23:20:11+00:00,-97.744,30.268,6009.0,30.26,-97.784,654939,2027,1.5,12.1,0.99,0.25,4.78,231.0,1451,1451,b'Toyota',b'Tundra',b'2005',2017-04-05
1427080,1427080,2017-04-05 23:01:06+00:00,2017-04-05 23:22:38+00:00,-97.77,30.263,6881.0,30.261,-97.718,655038,150500,1.5,13.25,0.99,0.25,5.39,301.0,2372,2372,b'Tesla',b'Model S',b'2013',2017-04-05
1427081,1427081,2017-04-05 23:01:52+00:00,2017-04-05 23:10:48+00:00,-97.748,30.265,1597.0,30.257,-97.739,654858,252458,1.5,6.79,0.99,0.25,2.24,167.0,411,411,b'Kia',b'Forte',b'2010',2017-04-05
1427082,1427082,2017-04-05 23:02:02+00:00,2017-04-05 23:07:52+00:00,-97.781,30.165,1720.0,30.156,-97.792,655039,228151,1.5,6.08,0.99,0.25,1.46,91.0,14,14,b'Ford',b'Explorer',b'2015',2017-04-05
1427083,1427083,2017-04-05 23:02:12+00:00,2017-04-05 23:09:23+00:00,-97.745,30.264,1869.0,30.258,-97.739,654855,52901,1.5,6.51,0.99,0.25,1.8,245.0,3152,3152,b'Honda',b'Accord',b'2014',2017-04-05
1427084,1427084,2017-04-05 23:02:13+00:00,2017-04-05 23:17:15+00:00,-97.77,30.247,4509.0,30.266,-97.741,655040,8983,1.5,10.13,0.99,0.25,3.76,119.0,2456,2456,b'Honda',b'Civic',b'2015',2017-04-05
1427085,1427085,2017-04-05 23:02:48+00:00,2017-04-05 23:17:51+00:00,-97.745,30.28,4285.0,30.299,-97.722,655041,91539,3.0,18.53,2.75,0.4,6.03,570.0,2832,2832,b'Acura',b'MDX',b'2012',2017-04-05
1427086,1427086,2017-04-05 23:02:55+00:00,2017-04-05 23:11:02+00:00,-97.741,30.39,3635.0,30.415,-97.744,655042,251694,1.5,10.77,0.99,0.25,2.03,399.0,2603,2603,b'Toyota',b'Camry',b'2007',2017-04-05
1427087,1427087,2017-04-05 23:03:00+00:00,2017-04-05 23:41:42+00:00,-97.667,30.202,31893.0,30.402,-97.675,655043,252911,1.5,33.13,0.99,0.25,9.68,414.0,3606,3606,b'Honda',b'Odyssey',b'2006',2017-04-05
1427088,1427088,2017-04-05 23:03:03+00:00,2017-04-05 23:33:59+00:00,-97.753,30.211,12655.0,30.293,-97.765,655044,252912,1.5,19.2,0.99,0.25,7.73,595.0,605,605,b'Mazda',b'3',b'2007',2017-04-05
1427089,1427089,2017-04-05 23:03:08+00:00,2017-04-05 23:18:18+00:00,-97.719,30.398,8001.0,30.411,-97.676,655045,180501,1.5,14.91,0.99,0.25,3.79,528.0,3908,3908,b'Cadillac',b'SRX',b'2011',2017-04-05
1427090,1427090,2017-04-05 23:03:31+00:00,2017-04-05 23:20:50+00:00,-97.747,30.26,4386.0,30.282,-97.74,654978,252913,1.5,10.64,0.99,0.25,4.33,134.0,3664,3664,b'Ford',b'F-150',b'2012',2017-04-05
1427091,1427091,2017-04-05 23:03:32+00:00,2017-04-05 23:29:09+00:00,-97.829,30.298,12576.0,30.309,-97.746,654777,45843,1.5,17.83,0.99,0.25,6.41,1151.0,4631,4631,b'Mini Cooper',b'S Countryman',b'2012',2017-04-05
1427092,1427092,2017-04-05 23:03:33+00:00,2017-04-05 23:27:50+00:00,-97.741,30.268,15832.0,30.145,-97.795,654965,302,1.5,19.5,0.99,0.25,6.07,256.0,3062,3062,b'Honda',b'Accord',b'2014',2017-04-05
1427093,1427093,2017-04-05 23:03:34+00:00,2017-04-05 23:27:02+00:00,-97.766,30.276,4561.0,30.26,-97.773,655046,252466,1.5,14.87,0.99,0.25,5.87,293.0,2010,2010,b'Toyota',b'Sciom',b'2016',2017-04-05
1427094,1427094,2017-04-05 23:03:36+00:00,2017-04-05 23:18:46+00:00,-97.835,30.232,10871.0,30.249,-97.75,655047,2408,1.5,14.12,0.99,0.25,3.79,566.0,2927,2927,b'Toyota',b'RAV4',b'2015',2017-04-05
1427095,1427095,2017-04-05 23:03:38+00:00,2017-04-05 23:31:52+00:00,-97.822,30.116,21409.0,30.267,-97.739,655048,252914,1.5,23.97,0.99,0.25,7.06,816.0,4263,4263,b'Toyota',b'Prius',b'2010',2017-04-05
1427096,1427096,2017-04-05 23:03:44+00:00,2017-04-05 23:19:44+00:00,-97.726,30.293,9136.0,30.356,-97.735,655049,201286,1.5,21.67,0.99,0.25,4.0,75.0,2784,2784,b'Nissan',b'Versa Note',b'2015',2017-04-05
1427097,1427097,2017-04-05 23:03:53+00:00,2017-04-05 23:34:23+00:00,-97.745,30.287,9106.0,30.233,-97.725,655050,2358,1.5,28.06,0.99,0.25,7.63,538.0,3269,3269,b'Toyota',b'Sienna',b'2013',2017-04-05
1427098,1427098,2017-04-05 23:03:53+00:00,2017-04-05 23:59:39+00:00,-97.719,30.2,17157.0,30.215,-97.658,655051,3216,1.5,28.28,0.99,0.25,13.95,443.0,4845,4845,b'Toyota',b'Camry',b'2009',2017-04-05
1427099,1427099,2017-04-05 23:04:09+00:00,2017-04-05 23:27:53+00:00,-97.766,30.273,8199.0,30.308,-97.727,654834,164181,1.5,17.77,0.99,0.25,5.93,426.0,1445,1445,b'Honda',b'Fit',b'2008',2017-04-05
1427100,1427100,2017-04-05 23:04:24+00:00,2017-04-05 23:42:05+00:00,-97.742,30.291,15912.0,30.203,-97.666,654935,251486,1.5,38.62,0.99,0.25,9.42,317.0,4217,4217,b'Toyota',b'Prius c',b'2014',2017-04-05
1427101,1427101,2017-04-05 23:04:26+00:00,2017-04-05 23:12:09+00:00,-97.757,30.251,2769.0,30.268,-97.747,655052,73067,1.5,7.2,0.99,0.25,1.93,272.0,3326,3326,b'Toyota',b'Prius',b'2016',2017-04-05
1427102,1427102,2017-04-05 23:04:38+00:00,2017-04-05 23:13:17+00:00,-97.743,30.266,1643.0,30.258,-97.739,654624,215066,1.5,6.74,0.99,0.25,2.16,273.0,2031,2031,b'Toyota',b'Corolla',b'2013',2017-04-05
1427103,1427103,2017-04-05 23:05:09+00:00,2017-04-05 23:11:25+00:00,-97.74,30.267,1692.0,30.264,-97.727,655053,250694,1.5,6.17,0.99,0.25,1.57,123.0,1802,1802,b'Jeep',b'Patriot',b'2016',2017-04-05
