,Unnamed: 0,DriverID,RideID,Location,Time,Date,latitude,longitude
364,364,2227,1424999,30.203000000000003 -97.666,16:16:37,2017-04-05,30.203000000000003,-97.666
365,365,2227,1425281,30.325 -97.74,17:20:03,2017-04-05,30.325,-97.74
366,366,2227,1426277,30.203000000000003 -97.66799999999999,21:18:18,2017-04-05,30.203000000000003,-97.66799999999999
367,367,2664,1424092,30.275 -97.765,12:53:13,2017-04-05,30.275,-97.765
368,368,2664,1424346,30.269000000000002 -97.757,13:50:14,2017-04-05,30.269000000000002,-97.757
369,369,2664,1425608,30.296 -97.741,18:25:00,2017-04-05,30.296,-97.741
370,370,2664,1426119,30.291 -97.85799999999999,20:38:44,2017-04-05,30.291,-97.85799999999999
371,371,2664,1427122,30.252 -97.708,23:36:01,2017-04-05,30.252,-97.708
372,372,1494,1424075,30.203000000000003 -97.667,13:07:13,2017-04-05,30.203000000000003,-97.667
373,373,1494,1424479,30.273000000000003 -97.766,14:18:02,2017-04-05,30.273000000000003,-97.766
374,374,1494,1424754,30.247 -97.757,15:08:52,2017-04-05,30.247,-97.757
375,375,1494,1424886,30.276999999999997 -97.74,15:44:16,2017-04-05,30.276999999999997,-97.74
376,376,1494,1425223,30.336 -97.65899999999999,17:21:14,2017-04-05,30.336,-97.65899999999999
377,377,1494,1426081,30.267 -97.745,20:17:57,2017-04-05,30.267,-97.745
378,378,3896,1424117,30.398000000000003 -97.709,13:00:38,2017-04-05,30.398000000000003,-97.709
379,379,3896,1425120,30.203000000000003 -97.666,16:52:55,2017-04-05,30.203000000000003,-97.666
380,380,3896,1425765,30.23 -97.79799999999999,19:06:57,2017-04-05,30.23,-97.79799999999999
381,381,956,1425094,30.266 -97.744,16:29:47,2017-04-05,30.266,-97.744
382,382,3077,1424169,30.429000000000002 -97.756,13:12:44,2017-04-05,30.429000000000002,-97.756
383,383,3077,1424313,30.203000000000003 -97.667,14:06:04,2017-04-05,30.203000000000003,-97.667
384,384,3077,1424733,30.464000000000002 -97.801,15:10:28,2017-04-05,30.464000000000002,-97.801
385,385,3077,1425803,30.406999999999996 -97.74700000000001,19:12:12,2017-04-05,30.406999999999996,-97.74700000000001
386,386,3077,1426057,30.203000000000003 -97.667,20:28:43,2017-04-05,30.203000000000003,-97.667
387,387,956,1425276,30.258000000000003 -97.73899999999999,17:24:10,2017-04-05,30.258000000000003,-97.73899999999999
388,388,3196,1424205,30.408 -97.727,13:19:59,2017-04-05,30.408,-97.727
389,389,3196,1424640,30.264 -97.738,14:54:49,2017-04-05,30.264,-97.738
390,390,3196,1424849,30.252 -97.723,15:49:15,2017-04-05,30.252,-97.723
391,391,3196,1426134,30.278000000000002 -97.719,20:24:58,2017-04-05,30.278000000000002,-97.719
392,392,847,1424361,30.234 -97.742,13:59:15,2017-04-05,30.234,-97.742
393,393,847,1424543,30.276999999999997 -97.73700000000001,14:48:27,2017-04-05,30.276999999999997,-97.73700000000001
394,394,847,1425045,30.203000000000003 -97.666,16:32:02,2017-04-05,30.203000000000003,-97.666
395,395,847,1425534,30.203000000000003 -97.666,18:20:49,2017-04-05,30.203000000000003,-97.666
396,396,3487,1424246,30.303 -97.741,14:07:38,2017-04-05,30.303,-97.741
397,397,3487,1424598,30.203000000000003 -97.666,14:40:45,2017-04-05,30.203000000000003,-97.666
398,398,3487,1425026,30.483 -97.68700000000001,16:36:36,2017-04-05,30.483,-97.68700000000001
399,399,3487,1426108,30.346 -97.73,20:23:56,2017-04-05,30.346,-97.73
400,400,843,1424413,30.339000000000002 -97.719,14:06:55,2017-04-05,30.339000000000002,-97.719
401,401,843,1424822,30.268 -97.727,15:25:23,2017-04-05,30.268,-97.727
402,402,843,1425325,30.265 -97.743,17:23:11,2017-04-05,30.265,-97.743
403,403,843,1425830,30.203000000000003 -97.66799999999999,19:35:13,2017-04-05,30.203000000000003,-97.66799999999999
404,404,4171,1424545,30.264 -97.744,14:40:20,2017-04-05,30.264,-97.744
405,405,4171,1426071,30.482 -97.79299999999999,20:08:54,2017-04-05,30.482,-97.79299999999999
406,406,1922,1424774,30.203000000000003 -97.667,15:26:35,2017-04-05,30.203000000000003,-97.667
407,407,1922,1426749,30.266 -97.735,22:36:34,2017-04-05,30.266,-97.735
408,408,3439,1424335,30.563000000000002 -97.65700000000001,14:04:44,2017-04-05,30.563000000000002,-97.65700000000001
409,409,4758,1424518,30.203000000000003 -97.666,14:34:15,2017-04-05,30.203000000000003,-97.666
410,410,4758,1425184,30.511999999999997 -97.713,17:15:27,2017-04-05,30.511999999999997,-97.713
411,411,4758,1426327,30.307 -97.70700000000001,21:20:49,2017-04-05,30.307,-97.70700000000001
412,412,3491,1424341,30.186999999999998 -97.705,13:49:01,2017-04-05,30.186999999999998,-97.705
413,413,3491,1425146,30.311999999999998 -97.68299999999999,16:57:16,2017-04-05,30.311999999999998,-97.68299999999999
414,414,1270,1424379,30.346999999999998 -97.803,14:10:32,2017-04-05,30.346999999999998,-97.803
415,415,1270,1424735,30.52 -97.83200000000001,15:15:40,2017-04-05,30.52,-97.83200000000001
416,416,1270,1425391,30.203000000000003 -97.66799999999999,17:57:55,2017-04-05,30.203000000000003,-97.66799999999999
417,417,3667,1424385,30.381 -97.71700000000001,13:55:56,2017-04-05,30.381,-97.71700000000001
418,418,3667,1425142,30.189 -97.925,16:59:12,2017-04-05,30.189,-97.925
419,419,3667,1426159,30.267 -97.749,20:27:53,2017-04-05,30.267,-97.749
420,420,3667,1426627,30.393 -97.745,22:18:42,2017-04-05,30.393,-97.745
421,421,4656,1424591,30.278000000000002 -97.771,14:41:47,2017-04-05,30.278000000000002,-97.771
422,422,4656,1424957,30.291999999999998 -97.743,15:56:17,2017-04-05,30.291999999999998,-97.743
423,423,4656,1425213,30.203000000000003 -97.66799999999999,17:11:12,2017-04-05,30.203000000000003,-97.66799999999999
424,424,4656,1426144,30.255 -97.71700000000001,20:27:27,2017-04-05,30.255,-97.71700000000001
425,425,4656,1426270,30.301 -97.829,21:10:19,2017-04-05,30.301,-97.829
426,426,3041,1424675,30.26 -97.74700000000001,14:54:57,2017-04-05,30.26,-97.74700000000001
427,427,3041,1425244,30.224 -97.775,16:55:36,2017-04-05,30.224,-97.775
428,428,3041,1425732,30.203000000000003 -97.667,19:04:28,2017-04-05,30.203000000000003,-97.667
429,429,2949,1424472,30.269000000000002 -97.743,14:10:12,2017-04-05,30.269000000000002,-97.743
430,430,2949,1424531,30.281 -97.738,14:22:49,2017-04-05,30.281,-97.738
431,431,2949,1424796,30.363000000000003 -97.79299999999999,15:26:17,2017-04-05,30.363000000000003,-97.79299999999999
432,432,2949,1424993,30.284000000000002 -97.734,16:02:00,2017-04-05,30.284000000000002,-97.734
433,433,2949,1425908,30.392 -97.75,20:02:46,2017-04-05,30.392,-97.75
434,434,2949,1426276,30.392 -97.738,20:53:32,2017-04-05,30.392,-97.738
435,435,2949,1426332,30.316 -97.742,21:12:25,2017-04-05,30.316,-97.742
436,436,3709,1426637,30.355 -97.714,22:09:05,2017-04-05,30.355,-97.714
437,437,2954,1424525,30.203000000000003 -97.666,14:26:25,2017-04-05,30.203000000000003,-97.666
438,438,3325,1424777,30.247 -97.757,15:14:24,2017-04-05,30.247,-97.757
439,439,3325,1425230,30.203000000000003 -97.667,17:13:08,2017-04-05,30.203000000000003,-97.667
440,440,3325,1425486,30.39 -97.75299999999999,18:24:09,2017-04-05,30.39,-97.75299999999999
441,441,3273,1424680,30.275 -97.801,14:58:18,2017-04-05,30.275,-97.801
442,442,3273,1424937,30.509 -97.68,15:54:25,2017-04-05,30.509,-97.68
443,443,3273,1425252,30.301 -97.694,17:07:21,2017-04-05,30.301,-97.694
444,444,3273,1425381,30.203000000000003 -97.667,17:49:37,2017-04-05,30.203000000000003,-97.667
445,445,3273,1425634,30.285 -97.715,18:32:24,2017-04-05,30.285,-97.715
446,446,3273,1425960,30.271 -97.75200000000001,19:46:07,2017-04-05,30.271,-97.75200000000001
447,447,4630,1424884,30.302 -97.721,15:31:06,2017-04-05,30.302,-97.721
448,448,4630,1424967,30.256 -97.74799999999999,16:01:56,2017-04-05,30.256,-97.74799999999999
449,449,4630,1425166,30.255 -97.71799999999999,16:53:46,2017-04-05,30.255,-97.71799999999999
450,450,4630,1425361,30.203000000000003 -97.666,17:42:43,2017-04-05,30.203000000000003,-97.666
451,451,4630,1425612,30.336 -97.759,18:36:03,2017-04-05,30.336,-97.759
452,452,4630,1425793,30.281999999999996 -97.757,19:05:46,2017-04-05,30.281999999999996,-97.757
453,453,4630,1425935,30.322 -97.73899999999999,19:48:08,2017-04-05,30.322,-97.73899999999999
454,454,4121,1425449,30.528000000000002 -97.904,17:52:53,2017-04-05,30.528000000000002,-97.904
455,455,4257,1425161,30.203000000000003 -97.66799999999999,17:14:33,2017-04-05,30.203000000000003,-97.66799999999999
456,456,4257,1426004,30.23 -97.82700000000001,20:08:10,2017-04-05,30.23,-97.82700000000001
457,457,1765,1426283,30.203000000000003 -97.667,21:22:02,2017-04-05,30.203000000000003,-97.667
458,458,1719,1425418,30.203000000000003 -97.66799999999999,18:00:10,2017-04-05,30.203000000000003,-97.66799999999999
459,459,1719,1425934,30.239 -97.785,19:55:14,2017-04-05,30.239,-97.785
460,460,1719,1426145,30.269000000000002 -97.75200000000001,20:32:12,2017-04-05,30.269000000000002,-97.75200000000001
461,461,1719,1426246,30.203000000000003 -97.66799999999999,21:12:15,2017-04-05,30.203000000000003,-97.66799999999999
462,462,4860,1425693,30.398000000000003 -97.71799999999999,19:09:22,2017-04-05,30.398000000000003,-97.71799999999999
463,463,4860,1426622,30.229 -97.721,22:09:41,2017-04-05,30.229,-97.721
464,464,3012,1425647,30.245 -97.757,18:37:21,2017-04-05,30.245,-97.757
465,465,3012,1425881,30.26 -97.73899999999999,19:29:03,2017-04-05,30.26,-97.73899999999999
466,466,3249,1425877,30.205 -97.665,19:54:58,2017-04-05,30.205,-97.665
467,467,3249,1426353,30.392 -97.75,21:39:59,2017-04-05,30.392,-97.75
468,468,1801,1425913,30.413 -97.74600000000001,20:04:59,2017-04-05,30.413,-97.74600000000001
469,469,1801,1426140,30.443 -97.772,20:25:38,2017-04-05,30.443,-97.772
470,470,1801,1426846,30.39 -97.749,22:57:29,2017-04-05,30.39,-97.749
471,471,2553,1425941,30.159000000000002 -97.956,20:30:03,2017-04-05,30.159000000000002,-97.956
472,472,4365,1425987,30.241999999999997 -97.72399999999999,19:56:23,2017-04-05,30.241999999999997,-97.72399999999999
473,473,4365,1426182,30.203000000000003 -97.66799999999999,20:49:23,2017-04-05,30.203000000000003,-97.66799999999999
474,474,4365,1426623,30.36 -97.885,23:05:14,2017-04-05,30.36,-97.885
